Insufficient Modularization;Design Smell;Private fields only used as local variables in methods should become local variables;Code Smell;1
Class names should comply with a naming convention;Code Smell;Feature Concentration;Architectural Smell;1
Classes from sun.* packages should not be used;Code Smell;Track uses of TODO tags;Code Smell;1
Local variables should not be declared and then immediately returned or thrown;Code Smell;Sections of code should not be commented out;Code Smell;1
Fields in a Serializable class should either be transient or serializable;Code Smell;Track uses of TODO tags;Code Smell;1
Collapsible if statements should be merged;Code Smell;public static fields should be constant;Code Smell;1
Cyclically-dependent Modularization;Design Smell;Public constants and fields initialized at declaration should be static final rather than merely final;Code Smell;1
Cyclically-dependent Modularization;Design Smell;Unused method parameters should be removed;Code Smell;1
@Override should be used on overriding and implementing methods;Code Smell;Deficient Encapsulation;Design Smell;1
Collection.isEmpty() should be used to test for emptiness;Code Smell;Ternary operators should not be nested;Code Smell;1
Deprecated code should be removed;Code Smell;Methods should not have identical implementations;Code Smell;1
Local variables should not be declared and then immediately returned or thrown;Code Smell;Private fields only used as local variables in methods should become local variables;Code Smell;1
Track uses of TODO tags;Code Smell;Type parameter names should comply with a naming convention;Code Smell;1
Nested blocks of code should not be left empty;Code Smell;Static non-final field names should comply with a naming convention;Code Smell;1
Local variable and method parameter names should comply with a naming convention;Code Smell;Loops should not contain more than a single break or continue statement;Code Smell;1
Methods should not be empty;Code Smell;Using Sockets is security-sensitive;Code Smell;1
Broken Hierarchy;Design Smell;Class names should comply with a naming convention;Code Smell;1
Generic exceptions should never be thrown;Code Smell;Preconditions and logging arguments should not require evaluation;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Broken Hierarchy;Design Smell;1
Methods should not return constants;Code Smell;Unutilized Abstraction;Design Smell;1
Methods should not be empty;Code Smell;Ternary operators should not be nested;Code Smell;1
Abstract classes without fields should be converted to interfaces;Code Smell;Methods should not have too many parameters;Code Smell;1
Catches should be combined;Code Smell;Jump statements should not be redundant;Code Smell;1
Local variables should not shadow class fields;Code Smell;private methods called only by inner classes should be moved to those classes;Code Smell;1
Methods should not have too many parameters;Code Smell;Redundant casts should not be used;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Arrays should not be copied using loops;Code Smell;1
Deprecated elements should have both the annotation and the Javadoc tag;Code Smell;Methods should not have identical implementations;Code Smell;1
Feature Concentration;Architectural Smell;Hashing data is security-sensitive;Code Smell;1
@Deprecated code should not be used;Code Smell;Local variable and method parameter names should comply with a naming convention;Code Smell;1
Resources should be closed;Code Smell;Utility classes should not have public constructors;Code Smell;1
Generic wildcard types should not be used in return parameters;Code Smell;Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;1
Source files should not have any duplicated blocks;Code Smell;Try-catch blocks should not be nested;Code Smell;1
Field names should comply with a naming convention;Code Smell;Unused private fields should be removed;Code Smell;1
Jump statements should not be redundant;Code Smell;Two branches in a conditional structure should not have exactly the same implementation;Code Smell;1
Generic exceptions should never be thrown;Code Smell;Overrides should match their parent class methods in synchronization;Code Smell;1
Null pointers should not be dereferenced;Code Smell;Short-circuit logic should be used in boolean contexts;Code Smell;1
Local variables should not be declared and then immediately returned or thrown;Code Smell;Loggers should be named for their enclosing classes;Code Smell;1
@Override should be used on overriding and implementing methods;Code Smell;Boxed Boolean should be avoided in boolean expressions;Code Smell;1
Declarations should use Java collection interfaces such as List rather than specific implementation classes such as LinkedList;Code Smell;Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;1
Constant names should comply with a naming convention;Code Smell;Field names should comply with a naming convention;Code Smell;1
Local variable and method parameter names should comply with a naming convention;Code Smell;Null pointers should not be dereferenced;Code Smell;1
Catches should be combined;Code Smell;StandardCharsets constants should be preferred;Code Smell;1
Methods should not have too many parameters;Code Smell;Strings should not be concatenated using '+' in a loop;Code Smell;1
TrustManagers should not blindly accept any certificates;Code Smell;Weak SSL protocols should not be used;Code Smell;1
Map.get and value test should be replaced with single method call;Code Smell;Redundant casts should not be used;Code Smell;1
Strings should not be concatenated using '+' in a loop;Code Smell;The diamond operator (<>) should be used;Code Smell;1
Feature Concentration;Architectural Smell;Strings should not be concatenated using '+' in a loop;Code Smell;1
Strings should not be concatenated using '+' in a loop;Code Smell;Unutilized Abstraction;Design Smell;1
InterruptedException should not be ignored;Code Smell;switch statements should have default clauses;Code Smell;1
Abstract classes without fields should be converted to interfaces;Code Smell;Track uses of TODO tags;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;clone should not be overridden;Code Smell;1
Boxed Boolean should be avoided in boolean expressions;Code Smell;Nullness of parameters should be guaranteed;Code Smell;1
Classes from sun.* packages should not be used;Code Smell;Insufficient Modularization;Design Smell;1
StandardCharsets constants should be preferred;Code Smell;Track uses of TODO tags;Code Smell;1
Mutable fields should not be public static;Code Smell;Unused private fields should be removed;Code Smell;1
Subclasses that add fields should override equals;Code Smell;Track uses of TODO tags;Code Smell;1
Class variable fields should not have public accessibility;Code Smell;public static fields should be constant;Code Smell;1
Exceptions should be either logged or rethrown but not both;Code Smell;Unutilized Abstraction;Design Smell;1
Constant names should comply with a naming convention;Code Smell;Sections of code should not be commented out;Code Smell;1
Constant names should comply with a naming convention;Code Smell;Feature Concentration;Architectural Smell;1
Deficient Encapsulation;Design Smell;public static fields should be constant;Code Smell;1
Loops should not contain more than a single break or continue statement;Code Smell;Resources should be closed;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Using regular expressions is security-sensitive;Code Smell;1
Deficient Encapsulation;Design Smell;InterruptedException should not be ignored;Code Smell;1
Boolean expressions should not be gratuitous;Code Smell;Exceptions should be either logged or rethrown but not both;Code Smell;1
Feature Concentration;Architectural Smell;URIs should not be hardcoded;Code Smell;1
Deficient Encapsulation;Design Smell;Maps with keys that are enum values should be replaced with EnumMap;Code Smell;1
Track uses of TODO tags;Code Smell;private methods called only by inner classes should be moved to those classes;Code Smell;1
Type parameter names should comply with a naming convention;Code Smell;throws declarations should not be superfluous;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Assignments should not be redundant;Code Smell;1
Field names should comply with a naming convention;Code Smell;Type parameter names should comply with a naming convention;Code Smell;1
Changing or bypassing accessibility is security-sensitive;Code Smell;Track uses of TODO tags;Code Smell;1
Field names should comply with a naming convention;Code Smell;Utility classes should not have public constructors;Code Smell;1
Fields in a Serializable class should either be transient or serializable;Code Smell;Loops should not contain more than a single break or continue statement;Code Smell;1
Deficient Encapsulation;Design Smell;Unused local variables should be removed;Code Smell;1
Constant names should comply with a naming convention;Code Smell;Wide Hierarchy;Design Smell;1
Modifiers should be declared in the correct order;Code Smell;Track uses of TODO tags;Code Smell;1
Deprecated code should be removed;Code Smell;Synchronized classes Vector  Hashtable  Stack and StringBuffer should not be used;Code Smell;1
Empty arrays and collections should be returned instead of null;Code Smell;Local variables should not shadow class fields;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Private fields only used as local variables in methods should become local variables;Code Smell;1
Nested blocks of code should not be left empty;Code Smell;entrySet() should be iterated when both the key and value are needed;Code Smell;1
Nested blocks of code should not be left empty;Code Smell;URIs should not be hardcoded;Code Smell;1
Empty arrays and collections should be returned instead of null;Code Smell;Source files should not have any duplicated blocks;Code Smell;1
Child class fields should not shadow parent class fields;Code Smell;Deprecated code should be removed;Code Smell;1
Jump statements should not be redundant;Code Smell;Loops should not contain more than a single break or continue statement;Code Smell;1
String literals should not be duplicated;Code Smell;Unused private methods should be removed;Code Smell;1
Source files should not have any duplicated blocks;Code Smell;equals(Object obj) and hashCode() should be overridden in pairs;Code Smell;1
Methods should not have too many parameters;Code Smell;switch statements should have at least 3 case clauses;Code Smell;1
Generic exceptions should never be thrown;Code Smell;Nested blocks of code should not be left empty;Code Smell;1
The diamond operator (<>) should be used;Code Smell;Using regular expressions is security-sensitive;Code Smell;1
Field names should comply with a naming convention;Code Smell;Insufficient Modularization;Design Smell;1
Hashing data is security-sensitive;Code Smell;Overrides should match their parent class methods in synchronization;Code Smell;1
Classes should not be compared by name;Code Smell;The diamond operator (<>) should be used;Code Smell;1
Classes should not be compared by name;Code Smell;Null pointers should not be dereferenced;Code Smell;1
Boolean literals should not be redundant;Code Smell;Unused private fields should be removed;Code Smell;1
Fields in a Serializable class should either be transient or serializable;Code Smell;Methods and field names should not be the same or differ only by capitalization;Code Smell;1
Loggers should be named for their enclosing classes;Code Smell;Throwable and Error should not be caught;Code Smell;1
Feature Envy;Design Smell;Local variables should not shadow class fields;Code Smell;1
Generic exceptions should never be thrown;Code Smell;Strings and Boxed types should be compared using equals();Code Smell;1
Try-catch blocks should not be nested;Code Smell;Unused private fields should be removed;Code Smell;1
@Override should be used on overriding and implementing methods;Code Smell;Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;1
Child class fields should not shadow parent class fields;Code Smell;Cyclically-dependent Modularization;Design Smell;1
Collection.isEmpty() should be used to test for emptiness;Code Smell;Unused local variables should be removed;Code Smell;1
Cyclically-dependent Modularization;Design Smell;Declarations should use Java collection interfaces such as List rather than specific implementation classes such as LinkedList;Code Smell;1
Declarations should use Java collection interfaces such as List rather than specific implementation classes such as LinkedList;Code Smell;The diamond operator (<>) should be used;Code Smell;1
Classes from sun.* packages should not be used;Code Smell;StandardCharsets constants should be preferred;Code Smell;1
Method names should comply with a naming convention;Code Smell;Unutilized Abstraction;Design Smell;1
Arrays should not be copied using loops;Code Smell;Resources should be closed;Code Smell;1
Field names should comply with a naming convention;Code Smell;Loops should not contain more than a single break or continue statement;Code Smell;1
Nullness of parameters should be guaranteed;Code Smell;Unutilized Abstraction;Design Smell;1
Field names should comply with a naming convention;Code Smell;Unused method parameters should be removed;Code Smell;1
Track uses of TODO tags;Code Smell;Unused private fields should be removed;Code Smell;1
Local variables should not be declared and then immediately returned or thrown;Code Smell;String literals should not be duplicated;Code Smell;1
@Override should be used on overriding and implementing methods;Code Smell;Loops should not contain more than a single break or continue statement;Code Smell;1
Cyclically-dependent Modularization;Design Smell;InterruptedException should not be ignored;Code Smell;1
Preconditions and logging arguments should not require evaluation;Code Smell;Unused private fields should be removed;Code Smell;1
Type parameter names should comply with a naming convention;Code Smell;switch statements should have at least 3 case clauses;Code Smell;1
Constant names should comply with a naming convention;Code Smell;Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;1
Cognitive Complexity of methods should not be too high;Code Smell;Externalizable classes should have no-arguments constructors;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Boolean expressions should not be gratuitous;Code Smell;1
@Deprecated code should not be used;Code Smell;Collapsible if statements should be merged;Code Smell;1
Collapsible if statements should be merged;Code Smell;Loggers should be named for their enclosing classes;Code Smell;1
Multifaceted Abstraction;Design Smell;String literals should not be duplicated;Code Smell;1
Conditionally executed blocks should be reachable;Code Smell;InterruptedException should not be ignored;Code Smell;1
Broken Hierarchy;Design Smell;Declarations should use Java collection interfaces such as List rather than specific implementation classes such as LinkedList;Code Smell;1
Boolean expressions should not be gratuitous;Code Smell;Printf-style format strings should not lead to unexpected behavior at runtime;Code Smell;1
Methods and field names should not be the same or differ only by capitalization;Code Smell;The diamond operator (<>) should be used;Code Smell;1
Hashing data is security-sensitive;Code Smell;ThreadLocal.withInitial should be preferred;Code Smell;1
Generic wildcard types should not be used in return parameters;Code Smell;The diamond operator (<>) should be used;Code Smell;1
Loops should not contain more than a single break or continue statement;Code Smell;Method names should comply with a naming convention;Code Smell;1
Generic exceptions should never be thrown;Code Smell;Local variable and method parameter names should comply with a naming convention;Code Smell;1
Sections of code should not be commented out;Code Smell;Wide Hierarchy;Design Smell;1
String literals should not be duplicated;Code Smell;Unutilized Abstraction;Design Smell;1
Printf-style format strings should not lead to unexpected behavior at runtime;Code Smell;Strings and Boxed types should be compared using equals();Code Smell;1
Catches should be combined;Code Smell;Unused private fields should be removed;Code Smell;1
Deficient Encapsulation;Design Smell;Sections of code should not be commented out;Code Smell;1
Methods should not be empty;Code Smell;Weak SSL protocols should not be used;Code Smell;1
Nullness of parameters should be guaranteed;Code Smell;Unnecessary imports should be removed;Code Smell;1
Cognitive Complexity of methods should not be too high;Code Smell;Null checks should not be used with instanceof;Code Smell;1
An iteration on a Collection should be performed on the type handled by the Collection;Code Smell;Strings and Boxed types should be compared using equals();Code Smell;1
Class variable fields should not have public accessibility;Code Smell;Generic exceptions should never be thrown;Code Smell;1
Declarations should use Java collection interfaces such as List rather than specific implementation classes such as LinkedList;Code Smell;Unutilized Abstraction;Design Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Redundant casts should not be used;Code Smell;1
Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;Static non-final field names should comply with a naming convention;Code Smell;1
Try-catch blocks should not be nested;Code Smell;Unutilized Abstraction;Design Smell;1
Methods should not have identical implementations;Code Smell;Subclasses that add fields should override equals;Code Smell;1
Field names should comply with a naming convention;Code Smell;Resources should be closed;Code Smell;1
Source files should not have any duplicated blocks;Code Smell;Using regular expressions is security-sensitive;Code Smell;1
@Override should be used on overriding and implementing methods;Code Smell;Methods should not have too many parameters;Code Smell;1
String literals should not be duplicated;Code Smell;Ternary operators should not be nested;Code Smell;1
Exceptions should be either logged or rethrown but not both;Code Smell;Unused local variables should be removed;Code Smell;1
Field names should comply with a naming convention;Code Smell;Methods should not have too many parameters;Code Smell;1
Arrays should not be copied using loops;Code Smell;Java 8 features should be preferred to Guava;Code Smell;1
Java 8 features should be preferred to Guava;Code Smell;Maps with keys that are enum values should be replaced with EnumMap;Code Smell;1
Deficient Encapsulation;Design Smell;Loops should not contain more than a single break or continue statement;Code Smell;1
Methods should not be empty;Code Smell;Printf-style format strings should be used correctly;Code Smell;1
Empty arrays and collections should be returned instead of null;Code Smell;Local variable and method parameter names should comply with a naming convention;Code Smell;1
Unutilized Abstraction;Design Smell;equals(Object obj) and hashCode() should be overridden in pairs;Code Smell;1
Using regular expressions is security-sensitive;Code Smell;throws declarations should not be superfluous;Code Smell;1
Field names should comply with a naming convention;Code Smell;Java 8 features should be preferred to Guava;Code Smell;1
InterruptedException should not be ignored;Code Smell;Preconditions and logging arguments should not require evaluation;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Try-catch blocks should not be nested;Code Smell;1
Sections of code should not be commented out;Code Smell;ThreadLocal.withInitial should be preferred;Code Smell;1
Broken Hierarchy;Design Smell;Method names should comply with a naming convention;Code Smell;1
Modifiers should be declared in the correct order;Code Smell;Unused private fields should be removed;Code Smell;1
Class variable fields should not have public accessibility;Code Smell;Null pointers should not be dereferenced;Code Smell;1
Hashing data is security-sensitive;Code Smell;Modifiers should be declared in the correct order;Code Smell;1
Redundant pairs of parentheses should be removed;Code Smell;Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;1
Strings should not be concatenated using '+' in a loop;Code Smell;Unnecessary imports should be removed;Code Smell;1
Deprecated code should be removed;Code Smell;InterruptedException should not be ignored;Code Smell;1
Map.get and value test should be replaced with single method call;Code Smell;throws declarations should not be superfluous;Code Smell;1
Collection.isEmpty() should be used to test for emptiness;Code Smell;Subclasses that add fields should override equals;Code Smell;1
Abstract methods should not be redundant;Code Smell;Generic exceptions should never be thrown;Code Smell;1
Classes should not be compared by name;Code Smell;Preconditions and logging arguments should not require evaluation;Code Smell;1
Map.get and value test should be replaced with single method call;Code Smell;static base class members should not be accessed via derived types;Code Smell;1
Conditionally executed blocks should be reachable;Code Smell;Empty arrays and collections should be returned instead of null;Code Smell;1
Source files should not have any duplicated blocks;Code Smell;Unused method parameters should be removed;Code Smell;1
Local variables should not shadow class fields;Code Smell;entrySet() should be iterated when both the key and value are needed;Code Smell;1
Strings and Boxed types should be compared using equals();Code Smell;Unnecessary imports should be removed;Code Smell;1
Private fields only used as local variables in methods should become local variables;Code Smell;Unused private fields should be removed;Code Smell;1
Externalizable classes should have no-arguments constructors;Code Smell;Subclasses that add fields should override equals;Code Smell;1
Constructors should not be used to instantiate String  BigInteger  BigDecimal and primitive-wrapper classes;Code Smell;Insufficient Modularization;Design Smell;1
An iteration on a Collection should be performed on the type handled by the Collection;Code Smell;Unused method parameters should be removed;Code Smell;1
Map.get and value test should be replaced with single method call;Code Smell;Unused private fields should be removed;Code Smell;1
Collection.isEmpty() should be used to test for emptiness;Code Smell;Method names should comply with a naming convention;Code Smell;1
Method names should comply with a naming convention;Code Smell;Methods should not be empty;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;private methods called only by inner classes should be moved to those classes;Code Smell;1
Assignments should not be redundant;Code Smell;Exceptions should be either logged or rethrown but not both;Code Smell;1
Strings and Boxed types should be compared using equals();Code Smell;entrySet() should be iterated when both the key and value are needed;Code Smell;1
Strings and Boxed types should be compared using equals();Code Smell;Unused private fields should be removed;Code Smell;1
Feature Envy;Design Smell;Methods should not have too many parameters;Code Smell;1
Nested blocks of code should not be left empty;Code Smell;Printf-style format strings should not lead to unexpected behavior at runtime;Code Smell;1
Insufficient Modularization;Design Smell;Using regular expressions is security-sensitive;Code Smell;1
Insufficient Modularization;Design Smell;StandardCharsets constants should be preferred;Code Smell;1
Constant names should comply with a naming convention;Code Smell;Resources should be closed;Code Smell;1
Child class fields should not shadow parent class fields;Code Smell;Deficient Encapsulation;Design Smell;1
@Override should be used on overriding and implementing methods;Code Smell;Strings should not be concatenated using '+' in a loop;Code Smell;1
Empty arrays and collections should be returned instead of null;Code Smell;TrustManagers should not blindly accept any certificates;Code Smell;1
Java 8 features should be preferred to Guava;Code Smell;Loops should not contain more than a single break or continue statement;Code Smell;1
Boxed Boolean should be avoided in boolean expressions;Code Smell;Resources should be closed;Code Smell;1
Generic exceptions should never be thrown;Code Smell;Type parameter names should comply with a naming convention;Code Smell;1
Boolean literals should not be redundant;Code Smell;Deprecated elements should have both the annotation and the Javadoc tag;Code Smell;1
Generic exceptions should never be thrown;Code Smell;Jump statements should not be redundant;Code Smell;1
An iteration on a Collection should be performed on the type handled by the Collection;Code Smell;Collapsible if statements should be merged;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Generic wildcard types should not be used in return parameters;Code Smell;1
Nested blocks of code should not be left empty;Code Smell;Unused local variables should be removed;Code Smell;1
Abstract classes without fields should be converted to interfaces;Code Smell;entrySet() should be iterated when both the key and value are needed;Code Smell;1
Boxed Boolean should be avoided in boolean expressions;Code Smell;Deprecated code should be removed;Code Smell;1
The diamond operator (<>) should be used;Code Smell;URIs should not be hardcoded;Code Smell;1
Unutilized Abstraction;Design Smell;switch statements should have at least 3 case clauses;Code Smell;1
StandardCharsets constants should be preferred;Code Smell;entrySet() should be iterated when both the key and value are needed;Code Smell;1
InterruptedException should not be ignored;Code Smell;String literals should not be duplicated;Code Smell;1
Maps with keys that are enum values should be replaced with EnumMap;Code Smell;Unused private fields should be removed;Code Smell;1
URIs should not be hardcoded;Code Smell;Unused local variables should be removed;Code Smell;1
Constructors should not be used to instantiate String  BigInteger  BigDecimal and primitive-wrapper classes;Code Smell;throws declarations should not be superfluous;Code Smell;1
@Deprecated code should not be used;Code Smell;Methods should not have identical implementations;Code Smell;1
Boxed Boolean should be avoided in boolean expressions;Code Smell;switch statements should have default clauses;Code Smell;1
Local variables should not shadow class fields;Code Smell;Unused private fields should be removed;Code Smell;1
Two branches in a conditional structure should not have exactly the same implementation;Code Smell;Unnecessary imports should be removed;Code Smell;1
@Deprecated code should not be used;Code Smell;Resources should be closed;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Methods should not be empty;Code Smell;1
Class names should comply with a naming convention;Code Smell;Cyclically-dependent Modularization;Design Smell;1
Preconditions and logging arguments should not require evaluation;Code Smell;Source files should not have any duplicated blocks;Code Smell;1
Deprecated code should be removed;Code Smell;Local variables should not shadow class fields;Code Smell;1
Deficient Encapsulation;Design Smell;Mutable fields should not be public static;Code Smell;1
An iteration on a Collection should be performed on the type handled by the Collection;Code Smell;Methods should not have too many parameters;Code Smell;1
Deprecated elements should have both the annotation and the Javadoc tag;Code Smell;Track uses of TODO tags;Code Smell;1
@Deprecated code should not be used;Code Smell;Local variables should not be declared and then immediately returned or thrown;Code Smell;1
Cognitive Complexity of methods should not be too high;Code Smell;Modifiers should be declared in the correct order;Code Smell;1
Collapsible if statements should be merged;Code Smell;Map.get and value test should be replaced with single method call;Code Smell;1
Deprecated code should be removed;Code Smell;Track uses of TODO tags;Code Smell;1
Constants should not be defined in interfaces;Code Smell;String literals should not be duplicated;Code Smell;1
Loggers should be named for their enclosing classes;Code Smell;Modifiers should be declared in the correct order;Code Smell;1
Boolean literals should not be redundant;Code Smell;Source files should not have any duplicated blocks;Code Smell;1
Cognitive Complexity of methods should not be too high;Code Smell;static base class members should not be accessed via derived types;Code Smell;1
Sections of code should not be commented out;Code Smell;static base class members should not be accessed via derived types;Code Smell;1
Feature Concentration;Architectural Smell;Using Sockets is security-sensitive;Code Smell;1
Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;Subclasses that add fields should override equals;Code Smell;1
Methods should not have identical implementations;Code Smell;Unnecessary imports should be removed;Code Smell;1
@Deprecated code should not be used;Code Smell;switch statements should have default clauses;Code Smell;1
Constant names should comply with a naming convention;Code Smell;The diamond operator (<>) should be used;Code Smell;1
An iteration on a Collection should be performed on the type handled by the Collection;Code Smell;Generic exceptions should never be thrown;Code Smell;1
Local variable and method parameter names should comply with a naming convention;Code Smell;Methods should not be empty;Code Smell;1
Unnecessary imports should be removed;Code Smell;Unused private methods should be removed;Code Smell;1
@Deprecated code should not be used;Code Smell;Exceptions should be either logged or rethrown but not both;Code Smell;1
Null pointers should not be dereferenced;Code Smell;Utility classes should not have public constructors;Code Smell;1
Child class fields should not shadow parent class fields;Code Smell;entrySet() should be iterated when both the key and value are needed;Code Smell;1
Jump statements should not be redundant;Code Smell;Track uses of TODO tags;Code Smell;1
Cyclically-dependent Modularization;Design Smell;Preconditions and logging arguments should not require evaluation;Code Smell;1
InterruptedException should not be ignored;Code Smell;Unutilized Abstraction;Design Smell;1
Cognitive Complexity of methods should not be too high;Code Smell;Unused private methods should be removed;Code Smell;1
Multifaceted Abstraction;Design Smell;Unused method parameters should be removed;Code Smell;1
Two branches in a conditional structure should not have exactly the same implementation;Code Smell;entrySet() should be iterated when both the key and value are needed;Code Smell;1
Feature Concentration;Architectural Smell;hashCode and toString should not be called on array instances;Code Smell;1
Sections of code should not be commented out;Code Smell;Unused private fields should be removed;Code Smell;1
Cognitive Complexity of methods should not be too high;Code Smell;Wide Hierarchy;Design Smell;1
String literals should not be duplicated;Code Smell;Utility classes should not have public constructors;Code Smell;1
Exceptions should be either logged or rethrown but not both;Code Smell;Type parameter names should comply with a naming convention;Code Smell;1
Boolean expressions should not be gratuitous;Code Smell;Unused private methods should be removed;Code Smell;1
Map.get and value test should be replaced with single method call;Code Smell;String literals should not be duplicated;Code Smell;1
Overriding methods should do more than simply call the same method in the super class;Code Smell;Subclasses that add fields should override equals;Code Smell;1
Preconditions and logging arguments should not require evaluation;Code Smell;Strings should not be concatenated using '+' in a loop;Code Smell;1
Child class fields should not shadow parent class fields;Code Smell;Ternary operators should not be nested;Code Smell;1
Constants should not be defined in interfaces;Code Smell;URIs should not be hardcoded;Code Smell;1
Dead stores should be removed;Code Smell;Source files should not have any duplicated blocks;Code Smell;1
Null pointers should not be dereferenced;Code Smell;Two branches in a conditional structure should not have exactly the same implementation;Code Smell;1
Boolean expressions should not be gratuitous;Code Smell;Two branches in a conditional structure should not have exactly the same implementation;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Constructors should not be used to instantiate String  BigInteger  BigDecimal and primitive-wrapper classes;Code Smell;1
Deprecated elements should have both the annotation and the Javadoc tag;Code Smell;Local variables should not shadow class fields;Code Smell;1
@Deprecated code should not be used;Code Smell;Strings should not be concatenated using '+' in a loop;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Short-circuit logic should be used in boolean contexts;Code Smell;1
Local variable and method parameter names should comply with a naming convention;Code Smell;Try-catch blocks should not be nested;Code Smell;1
Declarations should use Java collection interfaces such as List rather than specific implementation classes such as LinkedList;Code Smell;Redundant pairs of parentheses should be removed;Code Smell;1
Methods should not be empty;Code Smell;Multifaceted Abstraction;Design Smell;1
Printf-style format strings should be used correctly;Code Smell;Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;1
Boxed Boolean should be avoided in boolean expressions;Code Smell;Collection.isEmpty() should be used to test for emptiness;Code Smell;1
Feature Concentration;Architectural Smell;Methods should not return constants;Code Smell;1
Conditionally executed blocks should be reachable;Code Smell;Unused method parameters should be removed;Code Smell;1
Sections of code should not be commented out;Code Smell;Unnecessary imports should be removed;Code Smell;1
Map.get and value test should be replaced with single method call;Code Smell;Ternary operators should not be nested;Code Smell;1
Insufficient Modularization;Design Smell;Resources should be closed;Code Smell;1
Empty statements should be removed;Code Smell;Unutilized Abstraction;Design Smell;1
Field names should comply with a naming convention;Code Smell;Non-primitive fields should not be volatile;Code Smell;1
entrySet() should be iterated when both the key and value are needed;Code Smell;write(byte[] int int) should be overridden;Code Smell;1
Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;static base class members should not be accessed via derived types;Code Smell;1
Insufficient Modularization;Design Smell;Strings and Boxed types should be compared using equals();Code Smell;1
@Override should be used on overriding and implementing methods;Code Smell;Modifiers should be declared in the correct order;Code Smell;1
Cyclically-dependent Modularization;Design Smell;Local variables should not shadow class fields;Code Smell;1
Declarations should use Java collection interfaces such as List rather than specific implementation classes such as LinkedList;Code Smell;Iterator.next() methods should throw NoSuchElementException;Code Smell;1
Short-circuit logic should be used in boolean contexts;Code Smell;Unnecessary imports should be removed;Code Smell;1
Boolean literals should not be redundant;Code Smell;Unutilized Abstraction;Design Smell;1
Local variables should not shadow class fields;Code Smell;String literals should not be duplicated;Code Smell;1
Boolean literals should not be redundant;Code Smell;Local variables should not be declared and then immediately returned or thrown;Code Smell;1
Abstract classes without fields should be converted to interfaces;Code Smell;Java 8 features should be preferred to Guava;Code Smell;1
Methods should not have too many parameters;Code Smell;Nullness of parameters should be guaranteed;Code Smell;1
Local variable and method parameter names should comply with a naming convention;Code Smell;Track uses of TODO tags;Code Smell;1
Unutilized Abstraction;Design Smell;write(byte[] int int) should be overridden;Code Smell;1
Redundant casts should not be used;Code Smell;Track uses of TODO tags;Code Smell;1
Class names should comply with a naming convention;Code Smell;Cognitive Complexity of methods should not be too high;Code Smell;1
Collapsible if statements should be merged;Code Smell;Redundant casts should not be used;Code Smell;1
Cognitive Complexity of methods should not be too high;Code Smell;Static non-final field names should comply with a naming convention;Code Smell;1
Null pointers should not be dereferenced;Code Smell;Nullness of parameters should be guaranteed;Code Smell;1
Jump statements should not be redundant;Code Smell;entrySet() should be iterated when both the key and value are needed;Code Smell;1
Null checks should not be used with instanceof;Code Smell;Preconditions and logging arguments should not require evaluation;Code Smell;1
Modifiers should be declared in the correct order;Code Smell;Overrides should match their parent class methods in synchronization;Code Smell;1
Strings should not be concatenated using '+' in a loop;Code Smell;Unused private methods should be removed;Code Smell;1
Boolean expressions should not be gratuitous;Code Smell;Boolean literals should not be redundant;Code Smell;1
@Override should be used on overriding and implementing methods;Code Smell;throws declarations should not be superfluous;Code Smell;1
Broken Modularization;Design Smell;Feature Concentration;Architectural Smell;1
Unused private methods should be removed;Code Smell;switch statements should have default clauses;Code Smell;1
Cyclically-dependent Modularization;Design Smell;Empty arrays and collections should be returned instead of null;Code Smell;1
Boxed Boolean should be avoided in boolean expressions;Code Smell;Preconditions and logging arguments should not require evaluation;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Fields in a Serializable class should either be transient or serializable;Code Smell;1
Throwable.printStackTrace(...) should not be called;Code Smell;Utility classes should not have public constructors;Code Smell;1
Ternary operators should not be nested;Code Smell;Unnecessary imports should be removed;Code Smell;1
